file,w_candidate,w_anchor,mad_avg_vs_anchor,mad_revenue_vs_anchor,mad_cogs_vs_anchor,corr_revenue_vs_anchor,corr_cogs_vs_anchor
ex_24_bridge_w01.csv,0.01,0.99,2429.1084775707845,1866.2896807041752,2991.927274437394,0.9999987693702983,0.9999983708560619
ex_24_bridge_w02.csv,0.02,0.98,4858.216955141546,3732.579361408339,5983.854548874753,0.99999507629509,0.9999934823893529
ex_24_bridge_w03.csv,0.03,0.97,7287.3254327123395,5598.869042112537,8975.781823312143,0.9999889190351992,0.9999853331187005
ex_24_bridge_w04.csv,0.04,0.96,9716.433910283125,7465.158722816734,11967.709097749515,0.9999802959048602,0.9999739216579415
