file,w_candidate,w_anchor,mad_avg_vs_anchor,mad_revenue_vs_anchor,mad_cogs_vs_anchor,corr_revenue_vs_anchor,corr_cogs_vs_anchor
ex_17_bridge_w01.csv,0.01,0.99,4500.201459544226,4408.784277559211,4591.618641529241,0.9999938507750785,0.999988653203209
ex_17_bridge_w02.csv,0.02,0.98,9000.402919088447,8817.568555118398,9183.237283058495,0.9999755307033366,0.9999548874302667
ex_17_bridge_w03.csv,0.03,0.97,13500.604378632688,13226.352832677634,13774.855924587744,0.9999452299530696,0.9998991123784331
ex_17_bridge_w04.csv,0.04,0.96,18000.805838176904,17635.137110236803,18366.474566117005,0.9999031370304338,0.9998217346761393
