file,rev_mean,span,jan,nov,dec
ex_51_bridge_w15.csv,3956538.7805427583,0.449503876575601,1.1857326335969591,1.4870799601926201,1.3864366089897309
ex_53_base_bridge_w10.csv,3936598.499017945,0.4473752651453906,1.186085726279123,1.4821995503641119,1.3826985918087804
ex_53_base_bridge_w15.csv,3926628.3582555396,0.446310959430285,1.1862622726202046,1.4797593454498574,1.3808295832183048
ex_53_base_bridge_w20.csv,3916658.2174931336,0.4452466537151796,1.1864388189612864,1.4773191405356032,1.3789605746278295
ex_53_rectify_base.csv,3757135.9652946386,0.4289647983128886,1.1892635604185946,1.4382758619075353,1.3490564371802245
ex_53_rectify_bridge_w10.csv,3927715.6280117175,0.4437290381328083,1.1822238670256726,1.477562744384987,1.3788884988552617
ex_53_rectify_bridge_w15.csv,3913304.0517461975,0.4408416189114124,1.1804694837400296,1.4728041364811706,1.3751144437880274
ex_53_rectify_bridge_w20.csv,3898892.4754806776,0.43795419969001537,1.1787151004543863,1.4680455285773537,1.371340388720793
ex_53_rectify_horizon_residual.csv,3668307.2552323565,0.4187076461908208,1.1506449678840942,1.3919078021162876,1.3109555076450408
