file,w_candidate,w_anchor,mad_avg_vs_anchor,mad_revenue_vs_anchor,mad_cogs_vs_anchor,corr_revenue_vs_anchor,corr_cogs_vs_anchor
ex_28_bridge_w01.csv,0.01,0.99,7581.921979517415,6106.474290755843,9057.369668278987,0.999989329628049,0.9999886724899886
ex_28_bridge_w02.csv,0.02,0.98,15163.843959034808,12212.948581511671,18114.739336557945,0.9999571673863347,0.9999543812906898
ex_28_bridge_w03.csv,0.03,0.97,22745.76593855223,18319.422872267543,27172.10900483692,0.9999032879112615,0.9998966598732727
ex_28_bridge_w04.csv,0.04,0.96,30327.68791806964,24425.89716302339,36229.47867311589,0.9998274677009121,0.999815037097595
