file,w_candidate,w_anchor,mad_avg_vs_anchor,mad_revenue_vs_anchor,mad_cogs_vs_anchor,corr_revenue_vs_anchor,corr_cogs_vs_anchor
ex_16_bridge_w01.csv,0.01,0.99,4677.140370177167,4097.500870726436,5256.779869627899,0.9999940462301694,0.9999876857825448
ex_16_bridge_w02.csv,0.02,0.98,9354.280740354308,8195.001741452854,10513.559739255765,0.999976285369749,0.9999509321601554
ex_16_bridge_w03.csv,0.03,0.97,14031.42111053148,12292.502612179293,15770.339608883669,0.9999468676005033,0.9998900242426186
ex_16_bridge_w04.csv,0.04,0.96,18708.561480708617,16390.003482905708,21027.119478511526,0.9999059424276914,0.9998052490942448
