file,w_candidate,w_anchor,mad_avg_vs_anchor,mad_revenue_vs_anchor,mad_cogs_vs_anchor,corr_revenue_vs_anchor,corr_cogs_vs_anchor
ex_25_bridge_w01.csv,0.01,0.99,2694.549982662265,2026.5751325500637,3362.524832774466,0.999998774357072,0.9999993511437232
ex_25_bridge_w02.csv,0.02,0.98,5389.099965324487,4053.1502651001165,6725.049665548859,0.999995092510543,0.9999974010610375
ex_25_bridge_w03.csv,0.03,0.97,8083.649947986736,6079.725397650179,10087.574498323293,0.9999889471079223,0.9999941444765461
ex_25_bridge_w04.csv,0.04,0.96,10778.19993064897,8106.3005302002175,13450.099331097725,0.9999803308292632,0.9999895761087868
