fold,solver_revenue,solver_cogs,fold_opt_revenue_mae,fold_opt_cogs_mae,fold_opt_score,w_rev_core_v3_like,w_cogs_core_v3_like,w_rev_aligned_keep_avg,w_cogs_aligned_keep_avg,w_rev_aligned_no_profiles,w_cogs_aligned_no_profiles,w_rev_aligned_recency_profiles,w_cogs_aligned_recency_profiles,w_rev_naive_lag365,w_cogs_naive_lag365
fold_2020,dirichlet_random,dirichlet_random,700372.7917386824,547929.0481322885,919544.4109915978,0.4783236981135582,0.012440649894219596,0.06482903489334081,0.020047164889196098,0.026925963983615034,0.5160825763504725,0.001833727983849005,0.058599360818976085,0.42808757502563693,0.39283024804713584
fold_2021,dirichlet_random,dirichlet_random,539491.7053651725,480797.415676253,731810.6716356736,0.36343851499146274,0.3216931550522585,0.00341776218773975,0.17756884518788094,0.07523278383797359,0.0018473591752057516,0.3996357771185937,0.045613848590434256,0.15827516186423013,0.45327679199422055
fold_2022,dirichlet_random+scipy_slsqp,dirichlet_random,597040.0188122863,534007.900432723,810643.1789853756,0.05774433580067815,0.11724121810048868,0.0654331670010574,0.6942313118876691,0.2251974609765848,0.001564229640024649,0.5640046095946462,0.012749924168508583,0.08762042662703358,0.1742133162033089
