file,w_candidate,w_anchor,mad_avg_vs_anchor,mad_revenue_vs_anchor,mad_cogs_vs_anchor,corr_revenue_vs_anchor,corr_cogs_vs_anchor
ex_21_bridge_w01.csv,0.01,0.99,2005.1703156533752,1420.8692613049466,2589.4713700018037,0.9999994070351625,0.9999986080880505
ex_21_bridge_w02.csv,0.02,0.98,4010.3406313067626,2841.7385226099354,5178.94274000359,0.9999976270476557,0.9999944356347894
ex_21_bridge_w03.csv,0.03,0.97,6015.510946960137,4262.607783914888,7768.414110005385,0.9999946584058049,0.9999874876097066
ex_21_bridge_w04.csv,0.04,0.96,8020.68126261352,5683.477045219847,10357.885480007193,0.9999904994884035,0.9999777690427905
