file,w_candidate,w_anchor,mad_avg_vs_anchor,mad_revenue_vs_anchor,mad_cogs_vs_anchor,corr_revenue_vs_anchor,corr_cogs_vs_anchor
ex_22_bridge_w01.csv,0.01,0.99,2328.723356323628,1785.1919500409629,2872.2547626062938,0.9999986840233887,0.9999985641931902
ex_22_bridge_w02.csv,0.02,0.98,4657.446712647249,3570.3839000818994,5744.509525212599,0.9999947372668242,0.9999942611677273
ex_22_bridge_w03.csv,0.03,0.97,6986.170068970885,5355.575850122884,8616.764287818887,0.9999881615360278,0.9999870975601423
ex_22_bridge_w04.csv,0.04,0.96,9314.893425294516,7140.767800163846,11489.019050425188,0.9999789586977001,0.9999770800653138
