file,w_candidate,w_anchor,mad_avg_vs_anchor,mad_revenue_vs_anchor,mad_cogs_vs_anchor,corr_revenue_vs_anchor,corr_cogs_vs_anchor
ex_18_bridge_w01.csv,0.01,0.99,3576.8243018871854,3739.4472279317097,3414.201375842661,0.9999960115779063,0.9999934385489033
ex_18_bridge_w02.csv,0.02,0.98,7153.648603774384,7478.894455863431,6828.4027516853375,0.9999841231547972,0.9999738970703393
ex_18_bridge_w03.csv,0.03,0.97,10730.47290566158,11218.341683795163,10242.604127527997,0.9999644491675085,0.9999415883865803
ex_18_bridge_w04.csv,0.04,0.96,14307.297207548761,14957.788911726857,13656.805503370666,0.9999371029488087,0.9998967233186135
